Unnamed: 0,time,pelvis_tilt,pelvis_tilt_speed,pelvis_list,pelvis_list_speed,pelvis_rotation,pelvis_rotation_speed,pelvis_tx,pelvis_tx_speed,pelvis_ty,pelvis_ty_speed,pelvis_tz,pelvis_tz_speed,hip_flexion_r,hip_flexion_r_speed,hip_adduction_r,hip_adduction_r_speed,hip_rotation_r,hip_rotation_r_speed,knee_angle_r,knee_angle_r_speed,ankle_angle_r,ankle_angle_r_speed,hip_flexion_l,hip_flexion_l_speed,hip_adduction_l,hip_adduction_l_speed,hip_rotation_l,hip_rotation_l_speed,knee_angle_l,knee_angle_l_speed,ankle_angle_l,ankle_angle_l_speed,lumbar_extension,lumbar_extension_speed,abd_r_activation,abd_r_fiber_length,add_r_activation,add_r_fiber_length,hamstrings_r_activation,hamstrings_r_fiber_length,bifemsh_r_activation,bifemsh_r_fiber_length,glut_max_r_activation,glut_max_r_fiber_length,iliopsoas_r_activation,iliopsoas_r_fiber_length,rect_fem_r_activation,rect_fem_r_fiber_length,vasti_r_activation,vasti_r_fiber_length,abd_l_activation,abd_l_fiber_length,add_l_activation,add_l_fiber_length,hamstrings_l_activation,hamstrings_l_fiber_length,bifemsh_l_activation,bifemsh_l_fiber_length,glut_max_l_activation,glut_max_l_fiber_length,iliopsoas_l_activation,iliopsoas_l_fiber_length,rect_fem_l_activation,rect_fem_l_fiber_length,vasti_l_activation,vasti_l_fiber_length,gastroc_l_activation,gastroc_l_fiber_length,soleus_l_activation,soleus_l_fiber_length,tib_ant_l_activation,tib_ant_l_fiber_length,head_pos_x,head_pos_y,head_pos_z,com_pos_x,com_pos_y,com_pos_z,toes_l_x,toes_l_y,toes_l_z,pros_foot_r_x,pros_foot_r_y,pros_foot_r_z
74,0.74,-0.04108619,0.20200144,0.024151555,-0.00161621,0.231756652,-0.24984606,0.18848901,1.24698066,1.53450696,0.20976052,0.0331721,-0.01073376,0.409086358,-1.85805664,-0.062084338,0.12499064,0,0,-0.268651378,1.26099054,-0.597017578,-0.06378333,0.19527209,1.61628278,0.095085528,0.4979284,0,0,-0.636390885,1.49288825,0.508042305,1.82883241,-0.0872665,0,0.03632803,0.07600068,0.02286063,0.07655833,0.02,0.08804711,0.02,0.13455072,0.02317053,0.17744051,0.02744895,0.11674086,0.03031016,0.03966189,0.02720923,0.07961523,0.02398137,0.08823928,0.02983621,0.05616315,0.0314983,0.04768717,0.02579219,0.10599904,0.02888086,0.18301806,0.05494088,0.11395607,0.07515349,0.09217219,0.04036088,0.12388681,0.0644316,0.03230394,0.03996456,0.0404572,0.07815468,0.06853656,0.783540897,1.570895546,0.036397316,0.684235639,1.016251396,0.032270164,0.491897816,0.065030898,-0.050845403,0.853021512,0.094912737,0.24664521
75,0.75,-0.039861312,0.20931994,0.025529895,0.00130296,0.233948192,-0.31597399,0.19201696,1.24884293,1.53128054,0.18421413,0.03273298,-0.01090544,0.402622731,-1.79853194,-0.060666116,0.13694032,0,0,-0.256146884,1.18481589,-0.605427206,-0.04736709,0.198571399,1.47228036,0.095853166,0.45635914,0,0,-0.657162548,1.97194905,0.522170865,1.59655267,-0.0872665,0,0.03525273,0.07541105,0.02275303,0.07602135,0.02,0.08676887,0.02,0.13455296,0.02302408,0.17618241,0.02870969,0.11774521,0.02976309,0.04103317,0.02655103,0.07962678,0.02373298,0.08869769,0.0288394,0.05617751,0.03003088,0.04911625,0.0250631,0.10653575,0.02775682,0.18384567,0.05390664,0.11326167,0.07234103,0.09083402,0.03987755,0.12330156,0.05831978,0.0335992,0.03736526,0.04140278,0.07316936,0.06763487,0.794710847,1.57298182,0.036139264,0.696693457,1.017703801,0.032223618,0.528969638,0.061291136,-0.049643291,0.844478611,0.092258058,0.248168107
76,0.76,-0.038421533,0.21213054,0.026556639,0.00153123,0.236135205,-0.38300416,0.19555197,1.24900158,1.52794487,0.15594676,0.03243096,-0.00892321,0.396011091,-1.74191461,-0.058500927,0.15850144,0,0,-0.244127747,1.09704492,-0.613674613,-0.0058694,0.201926312,1.34331022,0.095975593,0.39945615,0,0,-0.67881436,2.39983834,0.536215907,1.37759342,-0.0872665,0,0.03483225,0.07483971,0.02265892,0.07551229,0.02,0.08551563,0.02,0.13455467,0.022896,0.17494874,0.02945935,0.11873254,0.03133986,0.04225724,0.02648069,0.07963362,0.02395851,0.08910182,0.02797182,0.05619841,0.02900884,0.05063465,0.02496137,0.10720252,0.02677576,0.18459393,0.05700056,0.1125908,0.06502563,0.08947128,0.04276192,0.12251229,0.05338809,0.03485695,0.03511807,0.04224314,0.07910825,0.06680987,0.805855279,1.574799915,0.035865342,0.709153024,1.018899599,0.032118101,0.566822076,0.057191083,-0.048670214,0.836275315,0.089971332,0.249563153
77,0.77,-0.03730653,0.20982088,0.027692032,-0.00139514,0.237654085,-0.44957273,0.19904609,1.24734322,1.52449419,0.12527194,0.03217757,-0.00484985,0.390146399,-1.68669986,-0.056223687,0.19058805,0,0,-0.233325328,0.99826953,-0.62123395,0.05137717,0.205783761,1.22870621,0.096283036,0.32861865,0,0,-0.70054408,2.78206482,0.552004611,1.19870539,-0.0872665,0,0.03369616,0.07430456,0.02257658,0.07502761,0.02,0.08430085,0.02,0.1345557,0.02278397,0.17375741,0.03147434,0.11964287,0.03132815,0.04351165,0.02616809,0.0796381,0.02399358,0.08945904,0.02696344,0.05624118,0.02786638,0.05226533,0.02484057,0.1079989,0.02592082,0.18526969,0.0557682,0.1119934,0.0672144,0.08797591,0.04517791,0.12154204,0.04890617,0.03609756,0.03317203,0.04298521,0.07444803,0.06609026,0.816988152,1.576321659,0.035578468,0.72162059,1.019822257,0.031957871,0.605382464,0.052913773,-0.04793789,0.82864145,0.088012084,0.250730061
78,0.78,-0.036564133,0.20442759,0.028776055,-0.00832797,0.239625623,-0.51526962,0.2024579,1.24469355,1.5209413,0.09291013,0.03195714,0.00145167,0.384555826,-1.62159089,-0.054102454,0.23539206,0,0,-0.223424664,0.89098771,-0.626439163,0.12735487,0.210632564,1.11799388,0.096671472,0.24283135,0,0,-0.72300259,3.13765872,0.568030015,1.01794909,-0.0872665,0,0.03396586,0.07380854,0.02250455,0.07456083,0.02,0.08313666,0.02169415,0.13453866,0.02268598,0.17262683,0.03080069,0.12057064,0.03048121,0.04475505,0.0261465,0.07964134,0.02374406,0.08976826,0.02658832,0.05631589,0.02712358,0.05397613,0.02479219,0.10891171,0.02542657,0.18587445,0.05201966,0.11148605,0.07082581,0.08628002,0.04645376,0.12042067,0.04532874,0.03730984,0.03148429,0.04364008,0.07313568,0.06548203,0.828122177,1.577524922,0.035277798,0.73410197,1.020457496,0.031747304,0.644581158,0.048621499,-0.047460904,0.821789178,0.086318055,0.251564352
79,0.79,-0.035729295,0.19559063,0.030041681,-0.0196332,0.241702087,-0.57809237,0.20596848,1.24101373,1.5174152,0.05920818,0.03174038,0.00974227,0.378492758,-1.54607783,-0.052142552,0.29256481,0,0,-0.214341593,0.77327384,-0.629865214,0.21589058,0.215172093,1.01322403,0.097032594,0.14437595,0,0,-0.745278456,3.46522541,0.582479264,0.83594359,-0.0872665,0,0.03243178,0.07337873,0.0237686,0.07409019,0.02,0.08203227,0.0214842,0.13453723,0.02260026,0.17157072,0.03314507,0.12135533,0.02997262,0.04591363,0.02612802,0.0796422,0.02421425,0.09001468,0.02575819,0.05644001,0.02622438,0.05579091,0.02444194,0.10994358,0.02499549,0.18641039,0.0517288,0.11102036,0.08581137,0.08432141,0.04645134,0.11915727,0.0419903,0.03850477,0.03001871,0.04419921,0.06708808,0.06498011,0.839266957,1.578394975,0.0349594,0.746602232,1.020793654,0.031490858,0.684315779,0.044429169,-0.047249081,0.81590412,0.084812833,0.251972411
80,0.8,-0.034666579,0.18198711,0.031335512,-0.03533197,0.243099946,-0.63570744,0.20959894,1.2359602,1.51387442,0.02451855,0.03156872,0.01962111,0.372407865,-1.48023523,-0.050140282,0.35994981,0,0,-0.207037116,0.66480833,-0.630367005,0.31003605,0.219275704,0.92073111,0.097354502,0.03640146,0,0,-0.767708745,3.76134109,0.593831247,0.62684517,-0.0872665,0,0.03084209,0.07302197,0.02496124,0.07361637,0.02,0.08099438,0.02129934,0.13454027,0.02227588,0.17060387,0.03309766,0.1221282,0.02908741,0.04701237,0.02560859,0.07964439,0.02393717,0.09021413,0.02503344,0.05662061,0.02544006,0.05769361,0.02413547,0.11106412,0.02436829,0.18688366,0.04882185,0.11060518,0.08218029,0.08228901,0.04547215,0.11775559,0.03911375,0.03967494,0.02874465,0.04463227,0.06244484,0.06458601,0.850438392,1.578918213,0.034614949,0.759125516,1.02082273,0.031193106,0.724488631,0.040454529,-0.047305459,0.811114376,0.083409254,0.251875075
81,0.81,-0.033845253,0.16567284,0.032223355,-0.05475205,0.244312979,-0.68697382,0.21325832,1.23044433,1.51023842,-0.01039654,0.0314592,0.03059669,0.366433618,-1.41912112,-0.047617739,0.43372442,0,0,-0.200387868,0.56440193,-0.631110553,0.40499312,0.225050752,0.83081531,0.097185519,-0.07827844,0,0,-0.792559317,4.05065177,0.60510644,0.38202623,-0.0872665,0,0.02971466,0.07273901,0.0248412,0.073143,0.02,0.08002657,0.02113757,0.1345437,0.02199186,0.16973275,0.03218883,0.12284615,0.02844769,0.04802026,0.02515441,0.07964928,0.02369435,0.09035901,0.02440102,0.05686102,0.02475588,0.05967839,0.02386766,0.11227412,0.02382034,0.18729528,0.04736873,0.11023538,0.09800347,0.08008358,0.05169485,0.11616012,0.03663015,0.04079466,0.02763601,0.04496162,0.05799451,0.06428508,0.861651754,1.579087674,0.034235673,0.771675533,1.020540737,0.030858773,0.765012477,0.036766276,-0.047627316,0.807484963,0.082023073,0.251229943
82,0.82,-0.03299379,0.14858804,0.032936562,-0.07733525,0.246113984,-0.7297797,0.21690019,1.22528936,1.50654718,-0.04486984,0.03133093,0.04212697,0.358886171,-1.36007207,-0.044943257,0.50967793,0,0,-0.191624524,0.47127014,-0.631751814,0.49370471,0.231947362,0.74387922,0.096614304,-0.19614521,0,0,-0.81907939,4.29344711,0.614941646,0.23707864,-0.0872665,0,0.02848056,0.07253459,0.02635691,0.07263761,0.02,0.07912825,0.02099601,0.13454688,0.02174346,0.16895786,0.03192846,0.1234741,0.0281141,0.04892979,0.02475783,0.07965503,0.02348209,0.09044985,0.02384892,0.05716331,0.02415874,0.06173806,0.02363359,0.11356426,0.02334176,0.18764595,0.06607026,0.10971081,0.14662745,0.07745651,0.08717003,0.11423233,0.03448181,0.04196695,0.02667051,0.04520586,0.05455531,0.06407065,0.872918063,1.578904179,0.033811654,0.784253953,1.019950772,0.030493031,0.805822031,0.03351577,-0.048213442,0.805013656,0.080580137,0.250028917
83,0.83,-0.032132469,0.13047747,0.033349237,-0.10181601,0.247841734,-0.76098173,0.22061456,1.22043849,1.50282857,-0.07809955,0.031282,0.05340035,0.351211402,-1.31678087,-0.041815182,0.5818996,0,0,-0.183105063,0.4021237,-0.633766543,0.55586641,0.239646002,0.66192842,0.095419695,-0.31155028,0,0,-0.846842981,4.51073892,0.623121977,0.0179842,-0.0872665,0,0.02740609,0.07240599,0.02946702,0.07209119,0.02,0.07829517,0.0208721,0.13454994,0.02152617,0.16827315,0.03178008,0.12402915,0.02778012,0.04976543,0.02466222,0.07965866,0.02391963,0.09048584,0.02336673,0.05752669,0.02363734,0.06385944,0.02317901,0.11492793,0.02292363,0.18793754,0.0777833,0.10920286,0.15218455,0.07476616,0.10035789,0.11229273,0.03262047,0.04317045,0.02610412,0.04537874,0.0509772,0.06393204,0.884247342,1.57837644,0.033334058,0.796860301,1.019063616,0.030101537,0.846786676,0.03080674,-0.049049204,0.803626948,0.07902616,0.248303661
84,0.84,-0.03108628,0.11248914,0.033800807,-0.12704159,0.249763252,-0.77744061,0.22446809,1.21623162,1.49907105,-0.10984255,0.03131439,0.06358385,0.344287865,-1.27806971,-0.038584897,0.64344154,0,0,-0.177621291,0.3490315,-0.636250996,0.61216246,0.246416728,0.59070252,0.094009681,-0.41900264,0,0,-0.874630862,4.67387012,0.630440575,-0.1445791,-0.0872665,0,0.0267223,0.07234419,0.02902852,0.07154363,0.02,0.07752015,0.02076364,0.13455255,0.02133606,0.16766796,0.03053243,0.12454952,0.02714367,0.05056018,0.02432832,0.07966175,0.02367961,0.09047655,0.02294544,0.05794865,0.02318189,0.06602913,0.02303111,0.11633471,0.02255819,0.18817498,0.07304922,0.10886805,0.15605052,0.0721361,0.11210376,0.1102898,0.03100552,0.04417486,0.02558699,0.0454872,0.04817117,0.0638691,0.895648041,1.577517562,0.032794222,0.809492626,1.017895834,0.029690473,0.887755324,0.028721167,-0.050111116,0.803190725,0.077328319,0.24612364
85,0.85,-0.030574703,0.09664479,0.034354026,-0.15099862,0.250537429,-0.77766351,0.22819782,1.21336192,1.4952805,-0.13947863,0.03149201,0.07178133,0.339156737,-1.24378243,-0.03526057,0.68652732,0,0,-0.17441449,0.31579444,-0.63954278,0.65172034,0.253397808,0.51934755,0.092830609,-0.51277632,0,0,-0.901337048,4.81293795,0.638953356,-0.23321524,-0.0872665,0,0.0266303,0.07233393,0.03141389,0.07095605,0.024023,0.07672443,0.0206687,0.13455496,0.0218981,0.16711908,0.03038248,0.12500009,0.02853516,0.05117379,0.02428672,0.07966382,0.02403921,0.09040814,0.02257726,0.05842188,0.02278392,0.06822885,0.02290214,0.11777527,0.02248807,0.18836083,0.07513118,0.10860742,0.15062934,0.06955665,0.11386136,0.10825265,0.02985961,0.0451054,0.02653041,0.04553559,0.0444355,0.06387328,0.907123146,1.57634525,0.032186881,0.82214767,1.016468391,0.029266331,0.928654177,0.027438892,-0.051371838,0.803538081,0.075478395,0.243606738
86,0.86,-0.030126729,0.08285128,0.035091155,-0.17294868,0.251645239,-0.75987175,0.23185279,1.211641,1.49144875,-0.16682216,0.03164863,0.07745677,0.33321929,-1.21926764,-0.032176144,0.70758812,0,0,-0.17032945,0.27721495,-0.641451514,0.69346591,0.260978628,0.45386226,0.092040464,-0.58895836,0,0,-0.928498507,4.91939245,0.646818013,-0.29376871,-0.0872665,0,0.02655072,0.07235818,0.0302154,0.07037595,0.02441676,0.07598139,0.02058557,0.13455683,0.02198439,0.1666172,0.02931667,0.12543566,0.02777405,0.05187981,0.02400023,0.07966611,0.02403448,0.09029532,0.02225538,0.05893537,0.02243606,0.07039995,0.0225398,0.11924627,0.02217779,0.18850189,0.06878008,0.10842082,0.13114711,0.06708122,0.10301349,0.10620806,0.02860666,0.0460335,0.02621208,0.04555724,0.04200666,0.06393592,0.918672277,1.574881647,0.031508848,0.834821212,1.014804635,0.028835551,0.969386058,0.027044534,-0.05279397,0.804470416,0.073488706,0.240896612
87,0.87,-0.029321294,0.07227213,0.035999534,-0.19270923,0.25369182,-0.7228259,0.23567557,1.2113567,1.48762943,-0.19136643,0.03164762,0.08025469,0.326462093,-1.21056715,-0.029541902,0.70966263,0,0,-0.166840512,0.26190657,-0.643218933,0.72390743,0.267723513,0.39793403,0.091171096,-0.64485786,0,0,-0.955127238,4.97747236,0.654137661,-0.30467329,-0.0872665,0,0.02622923,0.07241374,0.02916982,0.06979737,0.02468783,0.0752907,0.0205128,0.13455798,0.02199761,0.16613883,0.02838748,0.12585267,0.02704359,0.05257817,0.02374946,0.07967038,0.02403015,0.09014602,0.02197393,0.05947772,0.02213193,0.07251634,0.02247198,0.12071892,0.02190608,0.18860325,0.06255951,0.1083097,0.11706603,0.06466233,0.09153785,0.10412532,0.02751588,0.04698421,0.02618494,0.04556555,0.03938943,0.06408779,0.930291612,1.573150969,0.030756456,0.847507105,1.012931786,0.028403247,1.009821839,0.027655628,-0.054336633,0.805780746,0.071385021,0.238136459
88,0.88,-0.028264675,0.06567912,0.036583198,-0.21129659,0.254498193,-0.66777537,0.23969528,1.2130767,1.4837915,-0.21046116,0.03180541,0.0800336,0.32032155,-1.21716713,-0.025948068,0.70080571,0,0,-0.165639249,0.26123364,-0.644378783,0.74447549,0.272783128,0.34522842,0.089161911,-0.68028464,0,0,-0.980249561,5.00025124,0.660193374,-0.33987011,-0.0872665,0,0.02544507,0.07248144,0.03625461,0.06916449,0.13916856,0.0735658,0.02044908,0.1345675,0.02402611,0.16563661,0.02732543,0.12627564,0.02615467,0.05324326,0.02353027,0.07965874,0.02402637,0.08996865,0.02172778,0.06003589,0.02186597,0.07459022,0.02241303,0.12218621,0.02166842,0.18867104,0.05727348,0.10823903,0.10507266,0.06221798,0.08141314,0.10198623,0.02656585,0.0479563,0.02616161,0.04556068,0.03713821,0.06431088,0.941975198,1.571193019,0.029922111,0.860200338,1.010892198,0.027970061,1.049790915,0.029301651,-0.055954302,0.807603163,0.069210773,0.235426753
89,0.89,-0.02745262,0.06012213,0.037039861,-0.22818938,0.255981829,-0.59896386,0.24374029,1.21522156,1.47988327,-0.22497131,0.03198479,0.07704125,0.313416671,-1.23594747,-0.02235387,0.6839201,0,0,-0.163460328,0.26982527,-0.644928342,0.75541207,0.278492649,0.30569737,0.086749074,-0.69510112,0,0,-1.006192253,4.97115827,0.663394206,-0.36503299,-0.0872665,0,0.02501125,0.0725353,0.05891412,0.06844186,0.29782283,0.07124536,0.02039329,0.13461714,0.0377835,0.1650132,0.0263999,0.12671984,0.02563067,0.05379516,0.02308873,0.07956079,0.0237727,0.08977335,0.02151245,0.06059785,0.02163333,0.07663118,0.02236145,0.12363395,0.02146052,0.18871084,0.05249574,0.10819542,0.09521693,0.05972813,0.07293858,0.09980528,0.02573781,0.0489417,0.02614123,0.04553707,0.03517963,0.06455852,0.953718722,1.569065081,0.028990522,0.872894642,1.008740438,0.027531581,1.0891005,0.031984405,-0.057603782,0.810113784,0.067010931,0.232793153
90,0.9,-0.02690975,0.0578098,0.03718678,-0.24118185,0.257203756,-0.5201823,0.24787948,1.21840905,1.47588058,-0.23656741,0.03225925,0.07115165,0.305857176,-1.26446746,-0.018201071,0.65099822,0,0,-0.159598837,0.28834743,-0.646622815,0.74148504,0.285378233,0.28107136,0.084015484,-0.68725681,0,0,-1.033559843,4.86139493,0.666810231,-0.2817464,-0.0872665,0,0.0246328,0.07257037,0.0813659,0.06774565,0.26019668,0.06947302,0.02034444,0.13469035,0.06630206,0.16429572,0.02559312,0.12717898,0.02492258,0.05432747,0.0227025,0.07939466,0.02355059,0.08956884,0.02132405,0.06115297,0.02142982,0.0786151,0.02231632,0.12504048,0.02127862,0.18873268,0.04840853,0.10817016,0.08790993,0.05720135,0.06607805,0.09761865,0.02501566,0.04994465,0.02612342,0.04549625,0.03349031,0.06479944,0.965515659,1.566799975,0.027958906,0.885581649,1.006510459,0.027086684,1.127538733,0.035735619,-0.059240265,0.812724994,0.064827434,0.230324886
91,0.91,-0.025968413,0.05808336,0.037771715,-0.24804527,0.258098412,-0.43711462,0.25208562,1.22331263,1.47207827,-0.24495246,0.03257933,0.06209124,0.297690949,-1.29671511,-0.014171823,0.59749546,0,0,-0.15641133,0.30890018,-0.647591203,0.7147121,0.290827429,0.26488916,0.081707391,-0.65630045,0,0,-1.058703481,4.69452203,0.67119006,-0.24751108,-0.0872665,0,0.02455293,0.07258179,0.0919356,0.06714285,0.32964829,0.06802977,0.02030166,0.13476074,0.09702078,0.16356915,0.02488943,0.12765573,0.02430426,0.05487643,0.02236488,0.0792217,0.02335641,0.08936489,0.0211592,0.06168865,0.02125176,0.08051411,0.02227682,0.12638532,0.02111944,0.18874565,0.04490163,0.10815465,0.08373706,0.05466608,0.0605395,0.09546624,0.02438551,0.05097554,0.02610786,0.04544462,0.03233279,0.06499928,0.97736026,1.564429171,0.026832279,0.898254938,1.004231215,0.026633788,1.164860608,0.040466075,-0.060815827,0.815112765,0.062715527,0.228117408
92,0.92,-0.025064846,0.06164575,0.038278115,-0.24950724,0.259479635,-0.35573361,0.25624449,1.23035797,1.46830582,-0.24987336,0.03294109,0.05065308,0.289676131,-1.33615989,-0.010231312,0.5306304,0,0,-0.153880793,0.33246428,-0.647728912,0.67705866,0.296151799,0.25368347,0.079264743,-0.60722008,0,0,-1.083447137,4.46424672,0.675373486,-0.21850093,-0.0872665,0,0.02448349,0.07254941,0.09921811,0.06661326,0.33014194,0.06677282,0.02026419,0.13483004,0.1274304,0.16281989,0.02427532,0.12816147,0.02376442,0.05543842,0.02206969,0.07904865,0.02318662,0.08917075,0.02101494,0.06219221,0.02109594,0.08230394,0.02373352,0.12761993,0.02098014,0.18875637,0.04188468,0.10814313,0.07765647,0.0521893,0.05555288,0.0933831,0.02383537,0.05192103,0.02609426,0.04538641,0.03126662,0.06517237,0.989251949,1.561987202,0.02562015,0.910911783,1.001931749,0.026169569,1.200837722,0.045972434,-0.06228502,0.817168645,0.060737643,0.226255467
93,0.93,-0.024329692,0.0656777,0.038950207,-0.24489452,0.260108701,-0.28261517,0.26056222,1.23885474,1.46433901,-0.25126628,0.03323477,0.03730884,0.28122811,-1.36487001,-0.006386628,0.45385311,0,0,-0.15176877,0.3264453,-0.644288813,0.62601094,0.301274386,0.25058637,0.077305167,-0.54313641,0,0,-1.107682292,4.16528201,0.679696392,-0.19025803,-0.0872665,0,0.03824935,0.07235728,0.10280176,0.06615579,0.36330647,0.06565054,0.02023139,0.13489564,0.15509868,0.16203768,0.02373915,0.12869982,0.02329291,0.05602497,0.02181153,0.0788815,0.02303816,0.08899384,0.02260475,0.06262865,0.02095956,0.08395988,0.02395878,0.12877522,0.02085821,0.18877097,0.04085418,0.10811719,0.06950374,0.04984999,0.05209884,0.09140633,0.02360498,0.05274007,0.02673266,0.04531862,0.03270724,0.06527944,1.001197066,1.559509522,0.024334089,0.92355375,0.999642252,0.025688958,1.23526922,0.052045014,-0.063604649,0.81874675,0.058957847,0.224774816
94,0.94,-0.023228519,0.07028292,0.039742997,-0.23524965,0.259566322,-0.22159786,0.26525495,1.24900989,1.46036107,-0.24901919,0.03351367,0.02288317,0.27163312,-1.39067447,-0.002768954,0.37214628,0,0,-0.150355101,0.31307094,-0.640982431,0.5588715,0.304641356,0.25460717,0.075356808,-0.47053177,0,0,-1.131075774,3.79269459,0.681200605,-0.13454296,-0.0872665,0,0.0489718,0.07212045,0.09727003,0.06579346,0.35851801,0.06464948,0.02020266,0.13495488,0.17788463,0.16121729,0.02327084,0.1292716,0.02288094,0.05664287,0.02158572,0.07872771,0.02290831,0.08884044,0.02253884,0.06304274,0.0208402,0.08546092,0.02346357,0.12981712,0.02075148,0.1887954,0.03839597,0.10808788,0.07030556,0.04763327,0.04807008,0.08958662,0.02315401,0.05349657,0.0266406,0.04524844,0.03255315,0.06536501,1.013206994,1.557032902,0.02298968,0.936185443,0.997392727,0.025186044,1.267967737,0.058446835,-0.064732444,0.819750077,0.057443897,0.223690298
95,0.95,-0.021778863,0.0738631,0.040039251,-0.2202741,0.259626916,-0.17536183,0.2699896,1.26040048,1.45636402,-0.24323809,0.03395557,0.00769349,0.261109075,-1.40900458,0.001595003,0.28627084,0,0,-0.148977194,0.29299018,-0.637794298,0.47674378,0.308261834,0.26544074,0.072113102,-0.39197977,0,0,-1.155644055,3.34880017,0.677877261,-0.05690587,-0.0872665,0,0.06512967,0.07181872,0.09386332,0.06550582,0.36183569,0.06375148,0.02017749,0.13500518,0.19428792,0.16035822,0.02286165,0.12987442,0.02252087,0.05729623,0.02138816,0.07859494,0.02254519,0.08871654,0.02425314,0.06338253,0.02073572,0.08679099,0.02327994,0.13071029,0.02065805,0.18883488,0.03730341,0.10805051,0.06822984,0.04558451,0.04461078,0.08795436,0.02275955,0.05418567,0.02630769,0.04518521,0.03282537,0.06543623,1.025298357,1.5545936,0.021602568,0.948813902,0.995211507,0.024654776,1.298754731,0.064909851,-0.065638292,0.820142605,0.056262488,0.222994182
96,0.96,-0.020203087,0.0766613,0.040574727,-0.20086812,0.260580547,-0.142845,0.27484643,1.27302364,1.45247636,-0.23411228,0.03431484,-0.00788856,0.24953595,-1.41441183,0.005977554,0.19965729,0,0,-0.146403499,0.24081168,-0.631712916,0.39626277,0.311885766,0.28099514,0.069220844,-0.30958469,0,0,-1.18020137,2.83799627,0.675244079,0.03825294,-0.0872665,0,0.0769273,0.07148616,0.08467535,0.0653059,0.34755813,0.06293133,0.02172625,0.13503124,0.2061555,0.15945754,0.02275354,0.13049771,0.02220609,0.05798101,0.0212153,0.07848579,0.02247669,0.08862206,0.02557186,0.06367749,0.02064425,0.08793893,0.02388834,0.13143951,0.02057626,0.1888933,0.03584023,0.10800001,0.06555501,0.04376481,0.04189612,0.08653033,0.02266422,0.05476923,0.02680622,0.04512738,0.03352085,0.06548068,1.037489001,1.552226855,0.020190786,0.961448032,0.993123746,0.024089727,1.327467293,0.071132373,-0.066284783,0.819971074,0.055473237,0.222663794
97,0.97,-0.018026175,0.07757469,0.040774222,-0.17871409,0.260776296,-0.12410224,0.27988442,1.28628367,1.44858115,-0.22209085,0.03495018,-0.02314096,0.236271712,-1.40966721,0.011650481,0.11543768,0,0,-0.141029493,0.17111329,-0.615824857,0.30968873,0.315099879,0.30187058,0.065563697,-0.22849061,0,0,-1.205065604,2.26833416,0.674581869,0.12709512,-0.0872665,0,0.08401032,0.07113009,0.07624523,0.06519041,0.34359967,0.06215713,0.0219581,0.1350563,0.210031,0.15852816,0.02265936,0.13114227,0.02193082,0.05868892,0.02106403,0.07839986,0.02241715,0.08855933,0.0261209,0.06393319,0.02056417,0.08889856,0.02398272,0.13202733,0.02050464,0.1889737,0.03405583,0.10794325,0.06225167,0.04219507,0.03955408,0.08533333,0.02258122,0.05526516,0.02706788,0.04507746,0.03391188,0.0655019,1.049797061,1.54996437,0.018769925,0.974097935,0.991150075,0.023486756,1.353965086,0.076786871,-0.06664315,0.819354103,0.055121856,0.22266557
98,0.98,-0.015371878,0.07752599,0.041834542,-0.15580187,0.25863043,-0.11658161,0.28490059,1.30014286,1.44470037,-0.20762948,0.0355876,-0.03751441,0.224503379,-1.39439861,0.01626046,0.03726525,0,0,-0.14204136,0.08529802,-0.572676111,0.21874017,0.317423819,0.323734,0.063504659,-0.15206927,0,0,-1.229528576,1.65585016,0.672720884,0.19368128,-0.0872665,0,0.09265601,0.07072915,0.0691504,0.06514681,0.31467864,0.06144782,0.02199358,0.13507925,0.20778994,0.15757879,0.02257697,0.13179943,0.02169007,0.05940816,0.02093164,0.07833454,0.02236506,0.08852911,0.027891,0.06412786,0.02049406,0.08966775,0.02411702,0.1324676,0.02044194,0.18907744,0.03250734,0.10787497,0.05872452,0.04088675,0.03752959,0.08437999,0.02250861,0.05568291,0.02958499,0.04502151,0.03476211,0.06549888,1.06223831,1.547833188,0.017349694,0.986774821,0.989305982,0.022843158,1.378149619,0.081548885,-0.066701016,0.818470576,0.055232586,0.222948837
99,0.99,-0.013011792,0.07807162,0.042355435,-0.13218836,0.257491146,-0.11548986,0.28985891,1.31480944,1.4407643,-0.19128294,0.03623333,-0.0513222,0.213012494,-1.36783017,0.020287737,-0.03587747,0,0,-0.142217066,-0.02325068,-0.529541791,0.1374041,0.321332814,0.33974403,0.060424505,-0.07786618,0,0,-1.255963735,1.0232688,0.669045092,0.22841071,-0.0872665,0,0.09680387,0.07030327,0.06259703,0.06516501,0.29487842,0.0608065,0.02199902,0.13509735,0.200454,0.15662017,0.02225552,0.13246673,0.02147946,0.06012488,0.02081576,0.07828607,0.02231948,0.08852842,0.03046101,0.06427072,0.02043268,0.0902464,0.02385202,0.13277314,0.02038704,0.18920323,0.0309077,0.10779265,0.05525985,0.03984423,0.03551891,0.083686,0.02244508,0.05601746,0.02993672,0.04497297,0.03474538,0.06546774,1.07482144,1.545855607,0.015937727,0.999490505,0.987601513,0.022157728,1.399973481,0.08512117,-0.06645034,0.817544986,0.055807268,0.223470249
